AH 63-K-127/24
     0.156325   -0.023829
     0.162011   -0.024014
     0.167706   -0.024186
     0.173410   -0.024344
     0.179120   -0.024490
     0.184835   -0.024625
     0.190555   -0.024749
     0.196280   -0.024863
     0.202012   -0.024966
     0.207753   -0.025061
     0.213504   -0.025149
     0.219264   -0.025230
     0.225031   -0.025307
     0.230803   -0.025379
     0.236580   -0.025446
     0.242358   -0.025511
     0.248139   -0.025571
     0.253921   -0.025629
     0.259707   -0.025683
     0.265495   -0.025736
     0.271287   -0.025786
     0.277081   -0.025835
     0.282877   -0.025883
     0.288675   -0.025929
     0.294473   -0.025975
     0.300270   -0.026019
     0.306065   -0.026061
     0.311857   -0.026102
     0.317646   -0.026142
     0.323430   -0.026178
     0.329209   -0.026212
     0.334983   -0.026241
     0.340752   -0.026266
     0.346515   -0.026286
     0.352274   -0.026300
     0.358028   -0.026308
     0.363778   -0.026308
     0.369524   -0.026302
     0.375268   -0.026288
     0.381009   -0.026265
     0.386749   -0.026235
     0.392489   -0.026196
     0.398230   -0.026150
     0.403973   -0.026095
     0.409719   -0.026032
     0.415469   -0.025961
     0.421224   -0.025884
     0.426984   -0.025801
     0.432748   -0.025712
     0.438516   -0.025618
     0.444286   -0.025519
     0.450058   -0.025416
     0.455829   -0.025308
     0.461600   -0.025196
     0.467369   -0.025079
     0.473137   -0.024957
     0.478902   -0.024831
     0.484665   -0.024699
     0.490425   -0.024562
     0.496182   -0.024419
     0.501935   -0.024269
     0.507684   -0.024113
     0.513430   -0.023950
     0.519172   -0.023780
     0.524913   -0.023602
     0.530655   -0.023418
     0.536401   -0.023225
     0.542153   -0.023025
     0.547913   -0.022819
     0.553681   -0.022607
     0.559457   -0.022391
     0.565236   -0.022171
     0.571015   -0.021949
     0.576789   -0.021723
     0.582556   -0.021494
     0.588313   -0.021260
     0.594061   -0.021019
     0.599801   -0.020772
     0.605536   -0.020517
     0.611268   -0.020253
     0.616998   -0.019981
     0.622726   -0.019700
     0.628449   -0.019410
     0.634168   -0.019110
     0.639878   -0.018800
     0.645578   -0.018479
     0.651268   -0.018145
     0.656950   -0.017798
     0.662627   -0.017437
     0.668301   -0.017060
     0.673976   -0.016669
     0.679655   -0.016264
     0.685342   -0.015845
     0.691038   -0.015413
