 TITLE="NTI converted file"
 VARIABLES="X","Y","Z"," Mass Caught (kg/m^2s)"," Impact Angle (degree)"," Film Thickness (micron)"," Instant. Ice Growth (kg/m^2s)"," Freezing fraction"," Ice Growth  (kg/m^2)"," Instant. Mass Evaporation"," Wall Temperature (C)"," Ice Density (kg/m^3)"," Cfx; Velocity"," Cfy (m/s)"," Cfz (m/s)"," FLOW SOLVER Convective Flux"," Ch"," Current Convective Heat Flux"," Evaporative Heat Flux"," Anti-Icing Heat Flux"," Ice thickness  (m)"," NTAGS node tags"," ARATS Ice2Surf Area Ratio"," Anti-Icing Wall Temp. (K)"," Bead Height (m)"," NCNDS"," NCCFS"," CAIMS"," TRECSRecovery Temperature (K)"," Vapor Pressure (Pa)"," Clipped or shed film (kg/m^2)"," NCFLS CFL number"," NBEAS"," HBMXS"
ZONE ZONETYPE=FEQUADRILATERAL, DATAPACKING=POINT, T="WALL_2001", N=         554 ,  E=         276                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
  0.1560672725698650E+00 -.1144314298874472E-01 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 -.8880249581083792E+01 0.2000000000000000E+03 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 -.2460918865559351E+04 0.2430673263281566E+03 0.4898306809519691E-07 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.3571120862703136-157 0.1198269321513537-149 0.2642697504189162E+03 0.1145999822163353E-04 0.1305084437867705+152 0.1398097973888158+152 0.3571120862703136-157 0.1305084437865833+152 0.2864529710201206E+03 0.0000000000000000E+00 0.3571120862703136-157 0.3571120862703136-157 0.8837998090566967-152
  0.1542051318519933E+00 -.1144114562873061E-01 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 -.8880249581083318E+01 0.2000000000000000E+03 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 -.2466740840047233E+04 0.2436423683551511E+03 0.4898339442161806E-07 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.1891531040031390-157 0.6346924965862255-150 0.2642697504189167E+03 0.1145999822163353E-04 0.6589499268699861+151 0.2535855571543068+152 0.1891531040031390-157 0.6589499268718522+151 0.2864529710201206E+03 0.0000000000000000E+00 0.1891531040031390-157 0.1891531040031390-157 0.5873814544486921-152
  0.1542051318519933E+00 -.1144114562873061E-01 0.4310000000000000E-01 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 -.8880249581083318E+01 0.2000000000000000E+03 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 -.2466740840047233E+04 0.2436423683551511E+03 0.4898339442161806E-07 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.3571124335763683-157 0.1198270486879277-149 0.2642697504189167E+03 0.1145999822163353E-04 0.1305085686567119+152 0.1392210660533462+152 0.3571124335763683-157 0.1305085686565253+152 0.2864529710201206E+03 0.0000000000000000E+00 0.3571124335763683-157 0.3571124335763683-157 0.8446190554997640-152
  0.1560672725698650E+00 -.1144314298874472E-01 0.4310000000000000E-01 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 -.8880249581083792E+01 0.2000000000000000E+03 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 -.2460918865559351E+04 0.2430673263281566E+03 0.4898306809519691E-07 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.3571119126172863-157 0.1198268738830667-149 0.2642697504189162E+03 0.1145999822163353E-04 0.1305083813517995+152 0.1398096725188737+152 0.3571119126172863-157 0.1305083813516123+152 0.2864529710201206E+03 0.0000000000000000E+00 0.3571119126172863-157 0.3571119126172863-157 0.8838002642776887-152
  0.1272784686047930E+00 -.1127962003952574E-01 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 -.8880249581078166E+01 0.2000000000000000E+03 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 -.2531619991671410E+04 0.2500505446426466E+03 0.4898361540854244E-07 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.3571113916582042-157 0.1198266990782058-149 0.2642697504189218E+03 0.1145999822163353E-04 0.1305081940468879+152 0.1324547176971208+152 0.3571113916582042-157 0.1305081940466993+152 0.2864529710201206E+03 0.0000000000000000E+00 0.3571113916582042-157 0.3571113916582042-157 0.8275887661696169-152
  0.1255552048088795E+00 -.1126471758976808E-01 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 -.8880249581077848E+01 0.2000000000000000E+03 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 -.2535721207609731E+04 0.2504556256905321E+03 0.4898333185914720E-07 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.3571122599233410-157 0.1198269904196407-149 0.2642697504189221E+03 0.1145999822163353E-04 0.1305085062217430+152 0.1319755509541510+152 0.3571122599233410-157 0.1305085062215542+152 0.2864529710201206E+03 0.0000000000000000E+00 0.3571122599233410-157 0.3571122599233410-157 0.8332346171195988-152
  0.1255552048088795E+00 -.1126471758976808E-01 0.4310000000000000E-01 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 -.8880249581077848E+01 0.2000000000000000E+03 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 -.2535721207609731E+04 0.2504556256905321E+03 0.4898333185914720E-07 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.3571117389642589-157 0.1198268156147798-149 0.2642697504189221E+03 0.1145999822163353E-04 0.1305083189168299+152 0.1319761753038612+152 0.3571117389642589-157 0.1305083189166413+152 0.2864529710201206E+03 0.0000000000000000E+00 0.3571117389642589-157 0.3571117389642589-157 0.8332359827825750-152
  0.1272784686047930E+00 -.1127962003952574E-01 0.4310000000000000E-01 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 -.8880249581078166E+01 0.2000000000000000E+03 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 -.2531619991671410E+04 0.2500505446426466E+03 0.4898361540854244E-07 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.3571112180051769-157 0.1198266408099188-149 0.2642697504189218E+03 0.1145999822163353E-04 0.1305081316119169+152 0.1324545928271788+152 0.3571112180051769-157 0.1305081316117283+152 0.2864529710201206E+03 0.0000000000000000E+00 0.3571112180051769-157 0.3571112180051769-157 0.8275883109486249-152
  0.1088584524019610E+00 -.1110798045664334E-01 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 -.8880249581072635E+01 0.2000000000000000E+03 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 -.2605158351018805E+04 0.2573139992161754E+03 0.4898313705936886E-07 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.3571134754945324-157 0.1198273982976495-149 0.2642697504189273E+03 0.1145999822163353E-04 0.1305089432665488+152 0.1279040346182611+152 0.3571134754945324-157 0.1305089432663514+152 0.2864529710201206E+03 0.0000000000000000E+00 0.3571134754945324-157 0.3571134754945324-157 0.6135245440485754-152
  0.1072439118172271E+00 -.1109080583250989E-01 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 -.8880249581071979E+01 0.2000000000000000E+03 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 -.2614182651001539E+04 0.2582053380162817E+03 0.4898356791966808E-07 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.3571115653112316-157 0.1198267573464928-149 0.2642697504189280E+03 0.1145999822163353E-04 0.1305082564818677+152 0.1286992192075516+152 0.3571115653112316-157 0.1305082564816703+152 0.2864529710201206E+03 0.0000000000000000E+00 0.3571115653112316-157 0.3571115653112316-157 0.6029188924570887-152
  0.1072439118172271E+00 -.1109080583250989E-01 0.4310000000000000E-01 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 -.8880249581071979E+01 0.2000000000000000E+03 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 -.2614182651001539E+04 0.2582053380162817E+03 0.4898356791966808E-07 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.3571138228005871-157 0.1198275148342235-149 0.2642697504189280E+03 0.1145999822163353E-04 0.1305090681364910+152 0.1286995313824067+152 0.3571138228005871-157 0.1305090681362934+152 0.2864529710201206E+03 0.0000000000000000E+00 0.3571138228005871-157 0.3571138228005871-157 0.6029202581200647-152
  0.1088584524019610E+00 -.1110798045664334E-01 0.4310000000000000E-01 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 -.8880249581072635E+01 0.2000000000000000E+03 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 -.2605158351018805E+04 0.2573139992161754E+03 0.4898313705936886E-07 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.3571133018415050-157 0.1198273400293626-149 0.2642697504189273E+03 0.1145999822163353E-04 0.1305088808315777+152 0.1279040970532321+152 0.3571133018415050-157 0.1305088808313804+152 0.2864529710201206E+03 0.0000000000000000E+00 0.3571133018415050-157 0.3571133018415050-157 0.6135249992695674-152
