x,y
4.169552188171555401e-02,-1.171079070177649152e-02
4.169552188171555401e-02,-1.171079070177649152e-02
4.169552188171555401e-02,-1.171079070177649152e-02
4.168922933626192234e-02,-1.183137606865981330e-02
4.169552188171555401e-02,-1.171079070177649152e-02
4.168922933626192234e-02,-1.183137606865981330e-02
4.168922933626192234e-02,-1.183137606865981330e-02
4.168922933626192234e-02,-1.183137606865981330e-02
4.168922933626192234e-02,-1.183137606865981330e-02
4.169552188171555401e-02,-1.171079070177649152e-02
4.168922933626192234e-02,-1.183137606865981330e-02
4.169552188171555401e-02,-1.171079070177649152e-02
4.024466826022328469e-02,-1.302555286635184890e-02
4.024466826022328469e-02,-1.302555286635184890e-02
4.024466826022328469e-02,-1.302555286635184890e-02
4.019164655187525831e-02,-1.323590563822680741e-02
4.024466826022328469e-02,-1.302555286635184890e-02
4.019164655187525831e-02,-1.323590563822680741e-02
4.019164655187525831e-02,-1.323590563822680741e-02
4.019164655187525831e-02,-1.323590563822680741e-02
4.019164655187525831e-02,-1.323590563822680741e-02
4.024466826022328469e-02,-1.302555286635184890e-02
4.019164655187525831e-02,-1.323590563822680741e-02
4.024466826022328469e-02,-1.302555286635184890e-02
4.055920339978378447e-02,-1.279809793348195626e-02
4.055920339978378447e-02,-1.279809793348195626e-02
4.055920339978378447e-02,-1.279809793348195626e-02
4.046451336417946493e-02,-1.277163745108346286e-02
4.055920339978378447e-02,-1.279809793348195626e-02
4.046451336417946493e-02,-1.277163745108346286e-02
4.046451336417946493e-02,-1.277163745108346286e-02
4.046451336417946493e-02,-1.277163745108346286e-02
4.046451336417946493e-02,-1.277163745108346286e-02
4.055920339978378447e-02,-1.279809793348195626e-02
4.046451336417946493e-02,-1.277163745108346286e-02
4.055920339978378447e-02,-1.279809793348195626e-02
4.173544763492682830e-02,-1.219063823756250803e-02
4.173544763492682830e-02,-1.219063823756250803e-02
4.173544763492682830e-02,-1.219063823756250803e-02
4.174652220159121019e-02,-1.231097795344558363e-02
4.173544763492682830e-02,-1.219063823756250803e-02
4.174652220159121019e-02,-1.231097795344558363e-02
4.174652220159121019e-02,-1.231097795344558363e-02
4.174652220159121019e-02,-1.231097795344558363e-02
4.174652220159121019e-02,-1.231097795344558363e-02
4.173544763492682830e-02,-1.219063823756250803e-02
4.174652220159121019e-02,-1.231097795344558363e-02
4.173544763492682830e-02,-1.219063823756250803e-02
4.168645034756306156e-02,-1.239397758838560980e-02
4.174652220159121019e-02,-1.231097795344558363e-02
4.168645034756306156e-02,-1.239397758838560980e-02
4.174652220159121019e-02,-1.231097795344558363e-02
4.174652220159121019e-02,-1.231097795344558363e-02
4.174652220159121019e-02,-1.231097795344558363e-02
4.174652220159121019e-02,-1.231097795344558363e-02
4.168645034756306156e-02,-1.239397758838560980e-02
4.174652220159121019e-02,-1.231097795344558363e-02
4.168645034756306156e-02,-1.239397758838560980e-02
4.168645034756306156e-02,-1.239397758838560980e-02
4.168645034756306156e-02,-1.239397758838560980e-02
4.083320045089938732e-02,-1.279352036617041263e-02
4.083320045089938732e-02,-1.279352036617041263e-02
4.083320045089938732e-02,-1.279352036617041263e-02
4.073272446008854158e-02,-1.289886267406160046e-02
4.083320045089938732e-02,-1.279352036617041263e-02
4.073272446008854158e-02,-1.289886267406160046e-02
4.073272446008854158e-02,-1.289886267406160046e-02
4.073272446008854158e-02,-1.289886267406160046e-02
4.073272446008854158e-02,-1.289886267406160046e-02
4.083320045089938732e-02,-1.279352036617041263e-02
4.073272446008854158e-02,-1.289886267406160046e-02
4.083320045089938732e-02,-1.279352036617041263e-02
4.179028071810944600e-02,-1.150152291396902733e-02
4.179028071810944600e-02,-1.150152291396902733e-02
4.179028071810944600e-02,-1.150152291396902733e-02
4.172011208122469728e-02,-1.159256660914571337e-02
4.179028071810944600e-02,-1.150152291396902733e-02
4.172011208122469728e-02,-1.159256660914571337e-02
4.172011208122469728e-02,-1.159256660914571337e-02
4.172011208122469728e-02,-1.159256660914571337e-02
4.172011208122469728e-02,-1.159256660914571337e-02
4.179028071810944600e-02,-1.150152291396902733e-02
4.172011208122469728e-02,-1.159256660914571337e-02
4.179028071810944600e-02,-1.150152291396902733e-02
4.201036089791962413e-02,-1.140704637083407233e-02
4.201036089791962413e-02,-1.140704637083407233e-02
4.201036089791962413e-02,-1.140704637083407233e-02
4.189805588471724046e-02,-1.144908529801118117e-02
4.201036089791962413e-02,-1.140704637083407233e-02
4.189805588471724046e-02,-1.144908529801118117e-02
4.189805588471724046e-02,-1.144908529801118117e-02
4.189805588471724046e-02,-1.144908529801118117e-02
4.189805588471724046e-02,-1.144908529801118117e-02
4.201036089791962413e-02,-1.140704637083407233e-02
4.189805588471724046e-02,-1.144908529801118117e-02
4.201036089791962413e-02,-1.140704637083407233e-02
4.099730589212353948e-02,-1.261027333079610575e-02
4.099730589212353948e-02,-1.261027333079610575e-02
4.099730589212353948e-02,-1.261027333079610575e-02
4.092699242719104874e-02,-1.271578574660915326e-02
4.099730589212353948e-02,-1.261027333079610575e-02
4.092699242719104874e-02,-1.271578574660915326e-02
4.092699242719104874e-02,-1.271578574660915326e-02
4.092699242719104874e-02,-1.271578574660915326e-02
4.092699242719104874e-02,-1.271578574660915326e-02
