x,y
-1.765708297141058017e-03,-7.210341176785942541e-04
-1.765708297141058017e-03,-7.210341176785942541e-04
-1.765708297141058017e-03,-7.210341176785942541e-04
-1.686365556887329869e-03,-6.217227376819745412e-04
-1.765708297141058017e-03,-7.210341176785942541e-04
-1.686365556887329869e-03,-6.217227376819745412e-04
-1.686365556887329869e-03,-6.217227376819745412e-04
-1.686365556887329869e-03,-6.217227376819745412e-04
-1.686365556887329869e-03,-6.217227376819745412e-04
-1.765708297141058017e-03,-7.210341176785942541e-04
-1.686365556887329869e-03,-6.217227376819745412e-04
-1.765708297141058017e-03,-7.210341176785942541e-04
-2.249955670732215526e-03,-1.006379820075222744e-03
-2.249955670732215526e-03,-1.006379820075222744e-03
-2.249955670732215526e-03,-1.006379820075222744e-03
-2.130636267288792650e-03,-1.008055740792367441e-03
-2.249955670732215526e-03,-1.006379820075222744e-03
-2.130636267288792650e-03,-1.008055740792367441e-03
-2.130636267288792650e-03,-1.008055740792367441e-03
-2.130636267288792650e-03,-1.008055740792367441e-03
-2.130636267288792650e-03,-1.008055740792367441e-03
-2.249955670732215526e-03,-1.006379820075222744e-03
-2.130636267288792650e-03,-1.008055740792367441e-03
-2.249955670732215526e-03,-1.006379820075222744e-03
-1.094503652212884971e-03,1.154706190726412663e-03
-1.094503652212884971e-03,1.154706190726412663e-03
-1.094503652212884971e-03,1.154706190726412663e-03
-1.115668038413782787e-03,1.390698653297872071e-03
-1.094503652212884971e-03,1.154706190726412663e-03
-1.115668038413782787e-03,1.390698653297872071e-03
-1.115668038413782787e-03,1.390698653297872071e-03
-1.115668038413782787e-03,1.390698653297872071e-03
-1.115668038413782787e-03,1.390698653297872071e-03
-1.094503652212884971e-03,1.154706190726412663e-03
-1.115668038413782787e-03,1.390698653297872071e-03
-1.094503652212884971e-03,1.154706190726412663e-03
-1.073973884260646895e-03,7.802865995936180722e-04
-1.073973884260646895e-03,7.802865995936180722e-04
-1.073973884260646895e-03,7.802865995936180722e-04
-1.075048508224839055e-03,9.534156821417234156e-04
-1.073973884260646895e-03,7.802865995936180722e-04
-1.075048508224839055e-03,9.534156821417234156e-04
-1.075048508224839055e-03,9.534156821417234156e-04
-1.075048508224839055e-03,9.534156821417234156e-04
-1.075048508224839055e-03,9.534156821417234156e-04
-1.073973884260646895e-03,7.802865995936180722e-04
-1.075048508224839055e-03,9.534156821417234156e-04
-1.073973884260646895e-03,7.802865995936180722e-04
-1.097556901431936006e-03,4.851875930222446882e-04
-1.097556901431936006e-03,4.851875930222446882e-04
-1.097556901431936006e-03,4.851875930222446882e-04
-1.084439867383054897e-03,6.257443451559147182e-04
-1.097556901431936006e-03,4.851875930222446882e-04
-1.084439867383054897e-03,6.257443451559147182e-04
-1.084439867383054897e-03,6.257443451559147182e-04
-1.084439867383054897e-03,6.257443451559147182e-04
-1.084439867383054897e-03,6.257443451559147182e-04
-1.097556901431936006e-03,4.851875930222446882e-04
-1.084439867383054897e-03,6.257443451559147182e-04
-1.097556901431936006e-03,4.851875930222446882e-04
-1.133024072716240418e-03,2.348672382829971065e-04
-1.133024072716240418e-03,2.348672382829971065e-04
-1.133024072716240418e-03,2.348672382829971065e-04
-1.112792811302235714e-03,3.551873965938949040e-04
-1.133024072716240418e-03,2.348672382829971065e-04
-1.112792811302235714e-03,3.551873965938949040e-04
-1.112792811302235714e-03,3.551873965938949040e-04
-1.112792811302235714e-03,3.551873965938949040e-04
-1.112792811302235714e-03,3.551873965938949040e-04
-1.133024072716240418e-03,2.348672382829971065e-04
-1.112792811302235714e-03,3.551873965938949040e-04
-1.133024072716240418e-03,2.348672382829971065e-04
-1.417971535603455109e-03,-2.919687837780850573e-04
-1.417971535603455109e-03,-2.919687837780850573e-04
-1.417971535603455109e-03,-2.919687837780850573e-04
-1.337656977551826163e-03,-1.882934367784923021e-04
