x,y
2.069538736015733016e-01,-1.205077121346283253e-02
2.069538736015733016e-01,-1.205077121346283253e-02
2.069538736015733016e-01,-1.205077121346283253e-02
2.026684594092053038e-01,-1.214113082637149725e-02
2.069538736015733016e-01,-1.205077121346283253e-02
2.026684594092053038e-01,-1.214113082637149725e-02
2.026684594092053038e-01,-1.214113082637149725e-02
2.026684594092053038e-01,-1.214113082637149725e-02
2.026684594092053038e-01,-1.214113082637149725e-02
2.069538736015733016e-01,-1.205077121346283253e-02
2.026684594092053038e-01,-1.214113082637149725e-02
2.069538736015733016e-01,-1.205077121346283253e-02
1.983842258067019249e-01,-1.222543852965119263e-02
1.983842258067019249e-01,-1.222543852965119263e-02
1.983842258067019249e-01,-1.222543852965119263e-02
1.941015316139070301e-01,-1.230537128558937578e-02
1.983842258067019249e-01,-1.222543852965119263e-02
1.941015316139070301e-01,-1.230537128558937578e-02
1.941015316139070301e-01,-1.230537128558937578e-02
1.941015316139070301e-01,-1.230537128558937578e-02
1.941015316139070301e-01,-1.230537128558937578e-02
1.983842258067019249e-01,-1.222543852965119263e-02
1.941015316139070301e-01,-1.230537128558937578e-02
1.983842258067019249e-01,-1.222543852965119263e-02
2.469467318433347658e-01,-1.078676186764850921e-02
2.469467318433347658e-01,-1.078676186764850921e-02
2.469467318433347658e-01,-1.078676186764850921e-02
2.419473674410298203e-01,-1.097256513664467310e-02
2.469467318433347658e-01,-1.078676186764850921e-02
2.419473674410298203e-01,-1.097256513664467310e-02
2.419473674410298203e-01,-1.097256513664467310e-02
2.419473674410298203e-01,-1.097256513664467310e-02
2.419473674410298203e-01,-1.097256513664467310e-02
2.469467318433347658e-01,-1.078676186764850921e-02
2.419473674410298203e-01,-1.097256513664467310e-02
2.469467318433347658e-01,-1.078676186764850921e-02
2.269469679100513670e-01,-1.151416126388694026e-02
2.269469679100513670e-01,-1.151416126388694026e-02
2.269469679100513670e-01,-1.151416126388694026e-02
2.219470158378110125e-01,-1.166918871716435269e-02
2.269469679100513670e-01,-1.151416126388694026e-02
2.219470158378110125e-01,-1.166918871716435269e-02
2.219470158378110125e-01,-1.166918871716435269e-02
2.219470158378110125e-01,-1.166918871716435269e-02
2.219470158378110125e-01,-1.166918871716435269e-02
2.269469679100513670e-01,-1.151416126388694026e-02
2.219470158378110125e-01,-1.166918871716435269e-02
2.269469679100513670e-01,-1.151416126388694026e-02
2.169479679836363306e-01,-1.180830640417854759e-02
2.169479679836363306e-01,-1.180830640417854759e-02
2.169479679836363306e-01,-1.180830640417854759e-02
2.119502506302715361e-01,-1.193611379439962067e-02
2.169479679836363306e-01,-1.180830640417854759e-02
2.119502506302715361e-01,-1.193611379439962067e-02
2.119502506302715361e-01,-1.193611379439962067e-02
2.119502506302715361e-01,-1.193611379439962067e-02
2.119502506302715361e-01,-1.193611379439962067e-02
2.169479679836363306e-01,-1.180830640417854759e-02
2.119502506302715361e-01,-1.193611379439962067e-02
2.169479679836363306e-01,-1.180830640417854759e-02
2.369475192580633993e-01,-1.116038248608704382e-02
2.369475192580633993e-01,-1.116038248608704382e-02
2.369475192580633993e-01,-1.116038248608704382e-02
2.319473080684001098e-01,-1.134331783730273789e-02
2.369475192580633993e-01,-1.116038248608704382e-02
2.319473080684001098e-01,-1.134331783730273789e-02
2.319473080684001098e-01,-1.134331783730273789e-02
2.319473080684001098e-01,-1.134331783730273789e-02
2.319473080684001098e-01,-1.134331783730273789e-02
2.369475192580633993e-01,-1.116038248608704382e-02
2.319473080684001098e-01,-1.134331783730273789e-02
2.369475192580633993e-01,-1.116038248608704382e-02
1.900072421772533993e-01,-1.237760334507261029e-02
1.941015316139070301e-01,-1.230537128558937578e-02
1.900072421772533993e-01,-1.237760334507261029e-02
1.941015316139070301e-01,-1.230537128558937578e-02
1.941015316139070301e-01,-1.230537128558937578e-02
1.941015316139070301e-01,-1.230537128558937578e-02
1.941015316139070301e-01,-1.230537128558937578e-02
1.900072421772533993e-01,-1.237760334507261029e-02
1.941015316139070301e-01,-1.230537128558937578e-02
1.900072421772533993e-01,-1.237760334507261029e-02
1.900072421772533993e-01,-1.237760334507261029e-02
1.900072421772533993e-01,-1.237760334507261029e-02
1.983842258067019249e-01,-1.222543852965119263e-02
2.026684594092053038e-01,-1.214113082637149725e-02
1.983842258067019249e-01,-1.222543852965119263e-02
2.026684594092053038e-01,-1.214113082637149725e-02
2.026684594092053038e-01,-1.214113082637149725e-02
2.026684594092053038e-01,-1.214113082637149725e-02
2.026684594092053038e-01,-1.214113082637149725e-02
1.983842258067019249e-01,-1.222543852965119263e-02
2.026684594092053038e-01,-1.214113082637149725e-02
1.983842258067019249e-01,-1.222543852965119263e-02
1.983842258067019249e-01,-1.222543852965119263e-02
1.983842258067019249e-01,-1.222543852965119263e-02
2.119502506302715361e-01,-1.193611379439962067e-02
2.119502506302715361e-01,-1.193611379439962067e-02
2.119502506302715361e-01,-1.193611379439962067e-02
2.069538736015733016e-01,-1.205077121346283253e-02
2.119502506302715361e-01,-1.193611379439962067e-02
2.069538736015733016e-01,-1.205077121346283253e-02
2.069538736015733016e-01,-1.205077121346283253e-02
