x,y
-1.361396253198931747e-02,-6.563957215715903078e-03
-1.361396253198931747e-02,-6.563957215715903078e-03
-1.361396253198931747e-02,-6.563957215715903078e-03
-1.354763830541393967e-02,-6.458877079609830034e-03
-1.361396253198931747e-02,-6.563957215715903078e-03
-1.354763830541393967e-02,-6.458877079609830034e-03
-1.354763830541393967e-02,-6.458877079609830034e-03
-1.354763830541393967e-02,-6.458877079609830034e-03
-1.354763830541393967e-02,-6.458877079609830034e-03
-1.361396253198931747e-02,-6.563957215715903078e-03
-1.354763830541393967e-02,-6.458877079609830034e-03
-1.361396253198931747e-02,-6.563957215715903078e-03
-1.375309914102732130e-02,-6.754871188787923628e-03
-1.375309914102732130e-02,-6.754871188787923628e-03
-1.375309914102732130e-02,-6.754871188787923628e-03
-1.366177442930659874e-02,-6.668578364383587198e-03
-1.375309914102732130e-02,-6.754871188787923628e-03
-1.366177442930659874e-02,-6.668578364383587198e-03
-1.366177442930659874e-02,-6.668578364383587198e-03
-1.366177442930659874e-02,-6.668578364383587198e-03
-1.366177442930659874e-02,-6.668578364383587198e-03
-1.375309914102732130e-02,-6.754871188787923628e-03
-1.366177442930659874e-02,-6.668578364383587198e-03
-1.375309914102732130e-02,-6.754871188787923628e-03
-1.387723055763863921e-02,-7.003996662256646404e-03
-1.387723055763863921e-02,-7.003996662256646404e-03
-1.387723055763863921e-02,-7.003996662256646404e-03
-1.380726777421969857e-02,-6.843787244911899402e-03
-1.387723055763863921e-02,-7.003996662256646404e-03
-1.380726777421969857e-02,-6.843787244911899402e-03
-1.380726777421969857e-02,-6.843787244911899402e-03
-1.380726777421969857e-02,-6.843787244911899402e-03
-1.380726777421969857e-02,-6.843787244911899402e-03
-1.387723055763863921e-02,-7.003996662256646404e-03
-1.380726777421969857e-02,-6.843787244911899402e-03
-1.387723055763863921e-02,-7.003996662256646404e-03
-1.176729063566104606e-02,-3.960771069051588315e-03
-1.176729063566104606e-02,-3.960771069051588315e-03
-1.176729063566104606e-02,-3.960771069051588315e-03
-1.165218821591383971e-02,-3.939075746795197078e-03
-1.176729063566104606e-02,-3.960771069051588315e-03
-1.165218821591383971e-02,-3.939075746795197078e-03
-1.165218821591383971e-02,-3.939075746795197078e-03
-1.165218821591383971e-02,-3.939075746795197078e-03
-1.165218821591383971e-02,-3.939075746795197078e-03
-1.176729063566104606e-02,-3.960771069051588315e-03
-1.165218821591383971e-02,-3.939075746795197078e-03
-1.176729063566104606e-02,-3.960771069051588315e-03
-1.047653590694381208e-02,-3.359471458904983616e-03
-1.047653590694381208e-02,-3.359471458904983616e-03
-1.047653590694381208e-02,-3.359471458904983616e-03
-1.035990882366697417e-02,-3.363294821761521856e-03
-1.047653590694381208e-02,-3.359471458904983616e-03
-1.035990882366697417e-02,-3.363294821761521856e-03
-1.035990882366697417e-02,-3.363294821761521856e-03
-1.035990882366697417e-02,-3.363294821761521856e-03
-1.035990882366697417e-02,-3.363294821761521856e-03
-1.047653590694381208e-02,-3.359471458904983616e-03
-1.035990882366697417e-02,-3.363294821761521856e-03
-1.047653590694381208e-02,-3.359471458904983616e-03
-1.304233074632009381e-02,-5.099807821920232000e-03
-1.304233074632009381e-02,-5.099807821920232000e-03
-1.304233074632009381e-02,-5.099807821920232000e-03
-1.299337758721067805e-02,-4.953934394391422413e-03
-1.304233074632009381e-02,-5.099807821920232000e-03
-1.299337758721067805e-02,-4.953934394391422413e-03
-1.299337758721067805e-02,-4.953934394391422413e-03
-1.299337758721067805e-02,-4.953934394391422413e-03
