x,y
4.201568679573431386e-01,-3.168220616412538654e-04
4.201568679573431386e-01,-3.168220616412538654e-04
4.201568679573431386e-01,-3.168220616412538654e-04
4.197044113045176328e-01,-2.951572054359133369e-04
4.201568679573431386e-01,-3.168220616412538654e-04
4.197044113045176328e-01,-2.951572054359133369e-04
4.197044113045176328e-01,-2.951572054359133369e-04
4.197044113045176328e-01,-2.951572054359133369e-04
4.197044113045176328e-01,-2.951572054359133369e-04
4.201568679573431386e-01,-3.168220616412538654e-04
4.197044113045176328e-01,-2.951572054359133369e-04
4.201568679573431386e-01,-3.168220616412538654e-04
4.192033780507660734e-01,-2.652989049127001857e-04
4.192033780507660734e-01,-2.652989049127001857e-04
4.192033780507660734e-01,-2.652989049127001857e-04
4.186494201862508979e-01,-2.269728542571334098e-04
4.192033780507660734e-01,-2.652989049127001857e-04
4.186494201862508979e-01,-2.269728542571334098e-04
4.186494201862508979e-01,-2.269728542571334098e-04
4.186494201862508979e-01,-2.269728542571334098e-04
4.186494201862508979e-01,-2.269728542571334098e-04
4.192033780507660734e-01,-2.652989049127001857e-04
4.186494201862508979e-01,-2.269728542571334098e-04
4.192033780507660734e-01,-2.652989049127001857e-04
4.180371758424803463e-01,-1.814287963427085979e-04
4.180371758424803463e-01,-1.814287963427085979e-04
4.180371758424803463e-01,-1.814287963427085979e-04
4.173606889487370686e-01,-1.308043935598264822e-04
4.180371758424803463e-01,-1.814287963427085979e-04
4.173606889487370686e-01,-1.308043935598264822e-04
4.173606889487370686e-01,-1.308043935598264822e-04
4.173606889487370686e-01,-1.308043935598264822e-04
4.173606889487370686e-01,-1.308043935598264822e-04
4.180371758424803463e-01,-1.814287963427085979e-04
4.173606889487370686e-01,-1.308043935598264822e-04
4.180371758424803463e-01,-1.814287963427085979e-04
4.166133822162069733e-01,-7.791511584760521948e-05
4.166133822162069733e-01,-7.791511584760521948e-05
4.166133822162069733e-01,-7.791511584760521948e-05
4.157880570128449915e-01,-2.542795700670686467e-05
4.166133822162069733e-01,-7.791511584760521948e-05
4.157880570128449915e-01,-2.542795700670686467e-05
4.157880570128449915e-01,-2.542795700670686467e-05
4.157880570128449915e-01,-2.542795700670686467e-05
4.157880570128449915e-01,-2.542795700670686467e-05
4.166133822162069733e-01,-7.791511584760521948e-05
4.157880570128449915e-01,-2.542795700670686467e-05
4.166133822162069733e-01,-7.791511584760521948e-05
4.148766626266104374e-01,2.567037220326452327e-05
4.148766626266104374e-01,2.567037220326452327e-05
4.148766626266104374e-01,2.567037220326452327e-05
4.138703936771530589e-01,7.790683899722307794e-05
4.148766626266104374e-01,2.567037220326452327e-05
4.138703936771530589e-01,7.790683899722307794e-05
4.138703936771530589e-01,7.790683899722307794e-05
4.138703936771530589e-01,7.790683899722307794e-05
4.138703936771530589e-01,7.790683899722307794e-05
4.148766626266104374e-01,2.567037220326452327e-05
4.138703936771530589e-01,7.790683899722307794e-05
4.148766626266104374e-01,2.567037220326452327e-05
4.127595645217767006e-01,1.354036505337616293e-04
4.127595645217767006e-01,1.354036505337616293e-04
4.127595645217767006e-01,1.354036505337616293e-04
4.115328019728273223e-01,1.896187465560793663e-04
4.127595645217767006e-01,1.354036505337616293e-04
4.115328019728273223e-01,1.896187465560793663e-04
4.115328019728273223e-01,1.896187465560793663e-04
4.115328019728273223e-01,1.896187465560793663e-04
4.115328019728273223e-01,1.896187465560793663e-04
4.127595645217767006e-01,1.354036505337616293e-04
4.115328019728273223e-01,1.896187465560793663e-04
4.127595645217767006e-01,1.354036505337616293e-04
4.101781310718176088e-01,2.523142561172336601e-04
4.101781310718176088e-01,2.523142561172336601e-04
4.101781310718176088e-01,2.523142561172336601e-04
4.086812325214486119e-01,3.213201487234876200e-04
4.101781310718176088e-01,2.523142561172336601e-04
4.086812325214486119e-01,3.213201487234876200e-04
4.086812325214486119e-01,3.213201487234876200e-04
4.086812325214486119e-01,3.213201487234876200e-04
4.086812325214486119e-01,3.213201487234876200e-04
4.101781310718176088e-01,2.523142561172336601e-04
4.086812325214486119e-01,3.213201487234876200e-04
4.101781310718176088e-01,2.523142561172336601e-04
4.236911480063612068e-01,-1.146838525851688216e-03
4.236911480063612068e-01,-1.146838525851688216e-03
4.236911480063612068e-01,-1.146838525851688216e-03
4.238147911510132815e-01,-1.155510941096213112e-03
4.236911480063612068e-01,-1.146838525851688216e-03
4.238147911510132815e-01,-1.155510941096213112e-03
4.238147911510132815e-01,-1.155510941096213112e-03
4.238147911510132815e-01,-1.155510941096213112e-03
4.238147911510132815e-01,-1.155510941096213112e-03
4.236911480063612068e-01,-1.146838525851688216e-03
4.238147911510132815e-01,-1.155510941096213112e-03
4.236911480063612068e-01,-1.146838525851688216e-03
4.243573218972879202e-01,-1.191895682569113751e-03
4.243573218972879202e-01,-1.191895682569113751e-03
4.243573218972879202e-01,-1.191895682569113751e-03
4.244759940461032555e-01,-1.179340643171367803e-03
4.243573218972879202e-01,-1.191895682569113751e-03
4.244759940461032555e-01,-1.179340643171367803e-03
4.244759940461032555e-01,-1.179340643171367803e-03
4.244759940461032555e-01,-1.179340643171367803e-03
4.244759940461032555e-01,-1.179340643171367803e-03
4.243573218972879202e-01,-1.191895682569113751e-03
4.244759940461032555e-01,-1.179340643171367803e-03
4.243573218972879202e-01,-1.191895682569113751e-03
4.245883565124301540e-01,-1.149978506661399752e-03
4.245883565124301540e-01,-1.149978506661399752e-03
4.245883565124301540e-01,-1.149978506661399752e-03
4.246888538969555982e-01,-1.094534789750530685e-03
4.245883565124301540e-01,-1.149978506661399752e-03
4.246888538969555982e-01,-1.094534789750530685e-03
4.246888538969555982e-01,-1.094534789750530685e-03
4.246888538969555982e-01,-1.094534789750530685e-03
4.246888538969555982e-01,-1.094534789750530685e-03
4.245883565124301540e-01,-1.149978506661399752e-03
4.246888538969555982e-01,-1.094534789750530685e-03
4.245883565124301540e-01,-1.149978506661399752e-03
4.250571227553637255e-01,-6.103644541285479846e-04
4.250571227553637255e-01,-6.103644541285479846e-04
4.250571227553637255e-01,-6.103644541285479846e-04
4.250338795981526974e-01,-5.543983630696165807e-04
4.250571227553637255e-01,-6.103644541285479846e-04
4.250338795981526974e-01,-5.543983630696165807e-04
4.250338795981526974e-01,-5.543983630696165807e-04
4.250338795981526974e-01,-5.543983630696165807e-04
4.250338795981526974e-01,-5.543983630696165807e-04
4.250571227553637255e-01,-6.103644541285479846e-04
4.250338795981526974e-01,-5.543983630696165807e-04
4.250571227553637255e-01,-6.103644541285479846e-04
4.250536027426830010e-01,-6.653497563757355656e-04
4.250536027426830010e-01,-6.653497563757355656e-04
4.250536027426830010e-01,-6.653497563757355656e-04
4.250571227553637255e-01,-6.103644541285479846e-04
4.250536027426830010e-01,-6.653497563757355656e-04
4.250571227553637255e-01,-6.103644541285479846e-04
4.250571227553637255e-01,-6.103644541285479846e-04
4.250571227553637255e-01,-6.103644541285479846e-04
4.250571227553637255e-01,-6.103644541285479846e-04
4.250536027426830010e-01,-6.653497563757355656e-04
4.250571227553637255e-01,-6.103644541285479846e-04
4.250536027426830010e-01,-6.653497563757355656e-04
4.209692376829828331e-01,-3.298206662884509361e-04
4.209692376829828331e-01,-3.298206662884509361e-04
4.209692376829828331e-01,-3.298206662884509361e-04
4.205858834191501527e-01,-3.330283378107517264e-04
4.209692376829828331e-01,-3.298206662884509361e-04
4.205858834191501527e-01,-3.330283378107517264e-04
4.205858834191501527e-01,-3.330283378107517264e-04
4.205858834191501527e-01,-3.330283378107517264e-04
4.205858834191501527e-01,-3.330283378107517264e-04
4.209692376829828331e-01,-3.298206662884509361e-04
4.205858834191501527e-01,-3.330283378107517264e-04
4.209692376829828331e-01,-3.298206662884509361e-04
4.216290347521555737e-01,-3.377496137487004976e-04
4.216290347521555737e-01,-3.377496137487004976e-04
4.216290347521555737e-01,-3.377496137487004976e-04
4.213155078374329343e-01,-3.359725333520824169e-04
4.216290347521555737e-01,-3.377496137487004976e-04
4.213155078374329343e-01,-3.359725333520824169e-04
4.213155078374329343e-01,-3.359725333520824169e-04
4.213155078374329343e-01,-3.359725333520824169e-04
4.213155078374329343e-01,-3.359725333520824169e-04
4.216290347521555737e-01,-3.377496137487004976e-04
4.213155078374329343e-01,-3.359725333520824169e-04
4.216290347521555737e-01,-3.377496137487004976e-04
4.221703593889248318e-01,-3.370050157872566776e-04
4.221703593889248318e-01,-3.370050157872566776e-04
4.221703593889248318e-01,-3.370050157872566776e-04
4.219128848438599144e-01,-3.375212099267072799e-04
4.221703593889248318e-01,-3.370050157872566776e-04
4.219128848438599144e-01,-3.375212099267072799e-04
4.219128848438599144e-01,-3.375212099267072799e-04
4.219128848438599144e-01,-3.375212099267072799e-04
4.219128848438599144e-01,-3.375212099267072799e-04
4.221703593889248318e-01,-3.370050157872566776e-04
4.219128848438599144e-01,-3.375212099267072799e-04
4.221703593889248318e-01,-3.370050157872566776e-04
4.226254841589398015e-01,-3.402423515295941022e-04
4.226254841589398015e-01,-3.402423515295941022e-04
4.226254841589398015e-01,-3.402423515295941022e-04
4.224066189547807104e-01,-3.375170542299806009e-04
4.226254841589398015e-01,-3.402423515295941022e-04
4.224066189547807104e-01,-3.375170542299806009e-04
4.224066189547807104e-01,-3.375170542299806009e-04
4.224066189547807104e-01,-3.375170542299806009e-04
4.224066189547807104e-01,-3.375170542299806009e-04
4.226254841589398015e-01,-3.402423515295941022e-04
4.224066189547807104e-01,-3.375170542299806009e-04
4.226254841589398015e-01,-3.402423515295941022e-04
4.230252501890637284e-01,-3.692309890804788288e-04
4.230252501890637284e-01,-3.692309890804788288e-04
4.230252501890637284e-01,-3.692309890804788288e-04
4.228305619079740785e-01,-3.494991216249922726e-04
4.230252501890637284e-01,-3.692309890804788288e-04
4.228305619079740785e-01,-3.494991216249922726e-04
4.228305619079740785e-01,-3.494991216249922726e-04
4.228305619079740785e-01,-3.494991216249922726e-04
4.228305619079740785e-01,-3.494991216249922726e-04
4.230252501890637284e-01,-3.692309890804788288e-04
4.228305619079740785e-01,-3.494991216249922726e-04
