400
    0.061115   0.042693  0.000000
    0.056377   0.040799  0.000000
    0.051730   0.038855  0.000000
    0.047183   0.036862  0.000000
    0.042749   0.034821  0.000000
    0.038449   0.032740  0.000000
    0.034310   0.030630  0.000000
    0.030362   0.028504  0.000000
    0.026644   0.026387  0.000000
    0.023197   0.024307  0.000000
    0.020055   0.022288  0.000000
    0.017236   0.020356  0.000000
    0.014743   0.018529  0.000000
    0.012562   0.016821  0.000000
    0.010667   0.015236  0.000000
    0.009030   0.013775  0.000000
    0.007616   0.012428  0.000000
    0.006395   0.011185  0.000000
    0.005339   0.010035  0.000000
    0.004423   0.008965  0.000000
    0.003626   0.007968  0.000000
    0.002935   0.007031  0.000000
    0.002334   0.006149  0.000000
    0.001816   0.005313  0.000000
    0.001368   0.004518  0.000000
    0.000983   0.003762  0.000000
    0.000656   0.003039  0.000000
    0.000392   0.002343  0.000000
    0.000192   0.001670  0.000000
    0.000061   0.001018  0.000000
    0.000002   0.000389  0.000000
    0.000013  -0.000227  0.000000
    0.000099  -0.000854  0.000000
    0.000263  -0.001488  0.000000
    0.000507  -0.002122  0.000000
    0.000837  -0.002749  0.000000
    0.001264  -0.003355  0.000000
    0.001792  -0.003930  0.000000
    0.002420  -0.004472  0.000000
    0.003144  -0.004984  0.000000
    0.003963  -0.005477  0.000000
    0.004878  -0.005968  0.000000
    0.005899  -0.006466  0.000000
    0.007044  -0.006971  0.000000
    0.008335  -0.007487  0.000000
    0.009800  -0.008024  0.000000
    0.011472  -0.008589  0.000000
    0.013394  -0.009190  0.000000
    0.015615  -0.009832  0.000000
    0.018190  -0.010522  0.000000
    0.021170  -0.011263  0.000000
    0.024584  -0.012047  0.000000
    0.028425  -0.012856  0.000000
    0.032651  -0.013670  0.000000
    0.037196  -0.014469  0.000000
    0.041992  -0.015237  0.000000
    0.046978  -0.015965  0.000000
    0.052107  -0.016650  0.000000
    0.057347  -0.017290  0.000000
    0.062677  -0.017888  0.000000
    0.068079  -0.018448  0.000000
    0.073541  -0.018974  0.000000
    0.079048  -0.019469  0.000000
    0.084592  -0.019935  0.000000
    0.090166  -0.020375  0.000000
    0.095759  -0.020789  0.000000
    0.101372  -0.021180  0.000000
    0.106997  -0.021548  0.000000
    0.112637  -0.021894  0.000000
    0.118285  -0.022219  0.000000
    0.123946  -0.022525  0.000000
    0.129614  -0.022812  0.000000
    0.135290  -0.023081  0.000000
    0.140968  -0.023331  0.000000
    0.146656  -0.023564  0.000000
    0.152349  -0.023780  0.000000
    0.158050  -0.023980  0.000000
    0.163763  -0.024165  0.000000
    0.169481  -0.024337  0.000000
    0.175208  -0.024496  0.000000
    0.180943  -0.024642  0.000000
    0.186684  -0.024778  0.000000
    0.192431  -0.024903  0.000000
    0.198181  -0.025018  0.000000
    0.203941  -0.025122  0.000000
    0.209712  -0.025219  0.000000
    0.215488  -0.025309  0.000000
    0.221275  -0.025392  0.000000
    0.227066  -0.025472  0.000000
    0.232859  -0.025546  0.000000
    0.238658  -0.025617  0.000000
    0.244456  -0.025685  0.000000
    0.250258  -0.025748  0.000000
    0.256060  -0.025809  0.000000
    0.261867  -0.025867  0.000000
    0.267676  -0.025923  0.000000
    0.273492  -0.025977  0.000000
    0.279310  -0.026031  0.000000
    0.285126  -0.026082  0.000000
    0.290942  -0.026133  0.000000
